title,artist,year,decade,chart_position,weeks_on_chart,top10,danceability,energy,valence,tempo,acousticness,instrumentalness,speechiness,loudness,word_count,unique_words,lexical_diversity,avg_word_length,vader_compound,vader_positive,vader_negative,vader_neutral,textblob_polarity,textblob_subjectivity
him,rupert holmes,1980,1980s,50,1,0,0.2696286737918854,0.534477070399693,0.7090368761335101,107.666015625,0.0,0.5020385533571243,0.3319742977619171,-21.293302536010746,280,100,0.3571428571428571,3.567857142857143,0.25,0.25,0.0,0.75,0.25,0.5347222222222222
on the radio,donna summer,1980,1980s,52,1,0,0.181508794426918,0.4761081150599888,0.7435056631905692,129.19921875,0.0,0.9355364590883256,0.0429756939411163,-23.33621597290039,279,129,0.4623655913978494,4.222222222222222,0.1229323308270676,0.1229323308270676,0.0,0.8770676691729323,0.1229323308270676,0.6067042606516292
emotional rescue,the rolling stones,1980,1980s,53,1,0,0.3224798142910003,0.4917760031563895,0.7105276579294145,112.34714673913044,0.0,0.0721285045146942,0.6185809969902039,-22.787839889526367,348,111,0.3189655172413793,4.681034482758621,0.0636712749615975,0.0636712749615975,0.0,0.9363287250384024,0.0636712749615975,0.5633256528417819
all out of love,air supply,1980,1980s,55,1,0,0.1852128952741623,0.3191321781703404,0.6659678976876395,107.666015625,0.0,0.7845669165253639,0.1436220556497573,-28.83037376403809,358,109,0.3044692737430167,3.5726256983240225,0.0779907084785133,0.0779907084785133,0.0,0.9220092915214866,0.0779907084785133,0.5377468060394891
cool change,little river band,1980,1980s,56,1,0,0.1668028086423874,0.375841794695173,0.7102688053676061,123.046875,0.1215271135493594,0.914577554911375,0.0569482967257499,-26.845537185668945,312,95,0.3044871794871794,3.852564102564102,0.3239177489177487,0.3239177489177487,0.0,0.6760822510822513,0.3239177489177487,0.5942279942279941
youre only lonely,j.d. souther,1980,1980s,57,1,0,0.1988009214401245,0.4217201777866908,0.6864854976109096,107.666015625,0.0,0.0,1.0,-25.23979377746582,182,69,0.3791208791208791,4.142857142857143,-0.0768518518518518,0.0,0.0768518518518518,0.9231481481481482,-0.0768518518518518,0.7209876543209874
desire,andy gibb,1980,1980s,58,1,0,0.313482254743576,0.5472251347133091,0.2445454733712332,123.046875,0.0,0.0,1.0,-20.84712028503418,283,88,0.3109540636042402,3.4840989399293285,0.0416527916527916,0.0416527916527916,0.0,0.9583472083472084,0.0416527916527916,0.5418803418803417
let my love open the door,pete townshend,1980,1980s,59,1,0,0.2751036882400512,0.3765232631138392,0.7928025599888393,161.4990234375,0.0,0.5298341512680054,0.3134438991546631,-26.821685791015625,219,90,0.410958904109589,3.858447488584475,0.2381313131313131,0.2381313131313131,0.0,0.7618686868686868,0.2381313131313131,0.5793876262626264
romeos tune,steve forbert,1980,1980s,60,1,0,0.2451413720846176,0.619542748587472,0.2004152461460658,95.703125,0.0,0.0,0.7821552157402039,-18.316003799438477,288,112,0.3888888888888889,4.055555555555555,0.1012648809523809,0.1012648809523809,0.0,0.898735119047619,0.1012648809523809,0.3418154761904762
daydream believer,anne murray,1980,1980s,61,1,0,0.2251514345407486,0.5602631160191127,0.760336663382394,129.19921875,0.0,0.5561598539352417,0.2958934307098388,-20.390790939331055,149,72,0.4832214765100671,4.02013422818792,0.005,0.005,0.0,0.995,0.005,0.575
i cant tell you why,eagles,1980,1980s,62,1,0,0.1879993081092834,0.518048586164202,0.3441789136614118,172.265625,0.3679924211015905,0.9328238125890492,0.0447841249406337,-21.86829948425293,145,73,0.503448275862069,3.627586206896552,-0.0088744588744588,0.0,0.0088744588744588,0.9911255411255412,-0.0088744588744588,0.5455357142857142
dont let go,isaac hayes,1980,1980s,63,1,0,0.4097635746002197,0.5516573224748884,0.7731868451340754,135.99917763157896,0.0,0.3731359243392944,0.4179093837738037,-20.691993713378903,232,111,0.4784482758620689,3.952586206896552,0.1528571428571428,0.1528571428571428,0.0,0.8471428571428571,0.1528571428571428,0.4809523809523808
shes out of my life,michael jackson,1980,1980s,65,1,0,0.1457847356796264,0.1141742161342075,0.6856902238659393,135.99917763157896,0.0,0.9429127853363752,0.0380581431090831,-36.003902435302734,138,62,0.4492753623188406,3.7971014492753623,0.2670454545454545,0.2670454545454545,0.0,0.7329545454545454,0.2670454545454545,0.5
fame,irene cara,1980,1980s,66,1,0,0.2885414063930511,0.5918436322893416,0.7666527666364398,129.19921875,0.0,0.3786612749099731,0.4142258167266845,-19.285472869873047,323,88,0.2724458204334365,3.786377708978328,0.3348996881254947,0.3348996881254947,0.0,0.6651003118745054,0.3348996881254947,0.5953149001536098
how do i make you,linda ronstadt,1980,1980s,68,1,0,0.2634707987308502,0.6531109946114676,0.3711913953508649,172.265625,0.0,0.0,0.7282278537750244,-17.141115188598633,191,55,0.2879581151832461,3.3350785340314135,0.2833333333333333,0.2833333333333333,0.0,0.7166666666666667,0.2833333333333333,0.6
into the night,benny mardones,1980,1980s,69,1,0,0.2278501242399215,0.5024883270263671,0.8410668618338448,172.265625,0.0,0.2803152650594711,0.4797898232936859,-22.41290855407715,202,77,0.3811881188118812,3.5247524752475248,0.5892857142857143,0.5892857142857143,0.0,0.4107142857142857,0.5892857142857143,0.7035714285714286
let me love you tonight,pure prairie league,1980,1980s,70,1,0,0.2446240782737732,0.4996115548270089,0.7020637730189733,107.666015625,0.0,0.5322920829057693,0.3118052780628204,-22.513595581054688,180,79,0.4388888888888889,4.183333333333334,0.2828571428571428,0.2828571428571428,0.0,0.7171428571428571,0.2828571428571428,0.6110714285714284
misunderstanding,genesis,1980,1980s,71,1,0,0.2267636209726333,0.6320300510951451,0.6708692496163504,80.74951171875,0.0,0.4160577952861786,0.3892948031425476,-17.878948211669922,191,99,0.518324607329843,4.4188481675392675,0.2357142857142857,0.2357142857142857,0.0,0.7642857142857142,0.2357142857142857,0.7169642857142857
an american dream,the dirt band,1980,1980s,72,1,0,0.1863552927970886,0.4518324715750558,0.7025389516131478,112.34714673913044,0.0,0.0,0.7852458953857422,-24.185863494873047,239,102,0.4267782426778242,4.301255230125523,0.1078282828282828,0.1078282828282828,0.0,0.8921717171717172,0.1078282828282828,0.3797979797979797
one fine day,carole king,1980,1980s,73,1,0,0.2157592326402664,0.6317413875034877,0.761448723929269,123.046875,0.0,0.2938249260187149,0.47078338265419,-17.88905143737793,134,65,0.4850746268656716,4.291044776119403,0.3190580618212197,0.3190580618212197,0.0,0.6809419381787802,0.3190580618212197,0.5434001670843775
dim all the lights,donna summer,1980,1980s,74,1,0,0.2388642281293869,0.4640057700020926,0.5929997108941063,60.09265988372093,0.0,0.5075450390577316,0.3283033072948456,-23.75979804992676,295,107,0.3627118644067796,4.071186440677966,0.3278388278388277,0.3278388278388277,0.0,0.6721611721611722,0.3278388278388277,0.5752747252747251
you may be right,billy joel,1980,1980s,75,1,0,0.226174309849739,0.6272092001778738,0.8044875989641462,143.5546875,0.0,0.0,0.9845998287200928,-18.047677993774418,375,129,0.344,3.6026666666666665,-0.1060714285714286,0.0,0.1060714285714286,0.8939285714285714,-0.1060714285714286,0.6899285714285709
shouldve never let you go,neil sedaka & dara sedaka,1980,1980s,76,1,0,0.1436227709054947,0.0,0.6628553806390978,135.99917763157896,0.1929846227119174,0.0,1.0,-53.776485443115234,206,105,0.5097087378640777,3.7427184466019416,0.0438208616780045,0.0438208616780045,0.0,0.9561791383219956,0.0438208616780045,0.6219954648526078
pilot of the airwaves,charlie dore,1980,1980s,77,1,0,0.2367438673973083,0.4038821629115513,0.6252396719796317,80.74951171875,0.0,0.0,0.7808849215507507,-25.864124298095703,290,89,0.3068965517241379,3.8655172413793104,0.4866666666666667,0.4866666666666667,0.0,0.5133333333333333,0.4866666666666667,0.4349999999999999
hurt so bad,linda ronstadt,1980,1980s,78,1,0,0.2571216523647308,0.5932909829275949,0.7030525132063982,99.38401442307692,0.0,0.6603196859359741,0.2264535427093505,-19.23481559753418,173,76,0.4393063583815029,3.630057803468208,-0.2842105263157893,0.0,0.2842105263157893,0.7157894736842106,-0.2842105263157893,0.5526315789473684
off the wall,michael jackson,1980,1980s,79,1,0,0.3027655482292175,0.5829217638288225,0.7396997139670632,117.45383522727272,0.0,0.0,0.9020870923995972,-19.59773826599121,412,106,0.2572815533980582,3.905339805825242,-0.1093993093993093,0.0,0.1093993093993093,0.8906006906006906,-0.1093993093993093,0.5914249414249415
i pledge my love,peaches & herb,1980,1980s,80,1,0,0.2168184369802475,0.6633829389299665,0.8996129717145648,184.5703125,0.0,0.5867968052625656,0.2754687964916229,-16.781597137451172,321,118,0.367601246105919,3.4953271028037385,0.333671171171171,0.333671171171171,0.0,0.6663288288288289,0.333671171171171,0.5742760617760618
the long run,eagles,1980,1980s,81,1,0,0.2958499491214752,0.6441654205322266,0.7132274007273245,99.38401442307692,0.0,0.6845442801713943,0.2103038132190704,-17.45421028137207,261,125,0.4789272030651341,3.7203065134099615,0.0523703703703703,0.0523703703703703,0.0,0.9476296296296296,0.0523703703703703,0.4815185185185187
stand by me,mickey gilley,1980,1980s,82,1,0,0.2210766673088073,0.4617091587611607,0.6615243094308036,92.28515625,0.0,0.782077468931675,0.1452816873788833,-23.840179443359375,135,48,0.3555555555555555,3.5407407407407407,-0.1888888888888889,0.0,0.1888888888888889,0.8111111111111111,-0.1888888888888889,0.6666666666666667
heartbreaker,pat benatar,1980,1980s,83,1,0,0.2535140216350555,0.6636829376220703,0.3502344948904854,161.4990234375,0.0,0.0,0.7472859025001526,-16.77109718322754,213,65,0.3051643192488263,4.553990610328638,0.2475765306122449,0.2475765306122449,0.0,0.7524234693877551,0.2475765306122449,0.4475765306122449
drivin my life away,eddie rabbitt,1980,1980s,85,1,0,0.2480159401893615,0.4400593893868582,0.8285810743059431,172.265625,0.0,0.0,0.8142228126525879,-24.59792137145996,254,85,0.3346456692913386,4.078740157480315,0.1111111111111111,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.5493055555555556
take the long way home,supertramp,1980,1980s,86,1,0,0.121356189250946,0.0,0.1790457589285714,143.5546875,0.0,0.0819243788719177,0.6120504140853882,-51.4296875,322,118,0.3664596273291925,3.909937888198758,0.0273871527777777,0.0273871527777777,0.0,0.9726128472222222,0.0273871527777777,0.4774305555555558
sara,fleetwood mac,1980,1980s,87,1,0,0.1947048902511596,0.1684592110770089,0.6819758823939732,129.19921875,0.0,0.7873945459723473,0.1417369693517685,-34.10392761230469,267,128,0.4794007490636704,4.0299625468164795,0.1048076923076923,0.1048076923076923,0.0,0.8951923076923077,0.1048076923076923,0.5423076923076924
jo jo,boz scaggs,1980,1980s,89,1,0,0.2877680361270904,0.3562579563685826,0.6477582877022879,95.703125,0.0,0.4629118293523788,0.3580587804317474,-27.53097152709961,262,97,0.3702290076335878,3.965648854961832,-0.0421785714285714,0.0,0.0421785714285714,0.9578214285714286,-0.0421785714285714,0.5868214285714285
september morn,neil diamond,1980,1980s,90,1,0,0.1688007563352584,0.3742087227957589,0.7099421909877233,123.046875,0.0,0.7115456983447075,0.192302867770195,-26.90269470214844,217,88,0.4055299539170507,4.299539170506913,-0.0021717171717171,0.0,0.0021717171717171,0.9978282828282828,-0.0021717171717171,0.6203535353535354
give me the night,george benson,1980,1980s,91,1,0,0.3222968578338623,0.5833140781947544,0.2288352729370875,112.34714673913044,0.0,0.8280285596847534,0.114647626876831,-19.584007263183594,343,97,0.282798833819242,4.160349854227405,0.208538961038961,0.208538961038961,0.0,0.791461038961039,0.208538961038961,0.5555844155844155
broken hearted me,anne murray,1980,1980s,92,1,0,0.1683617681264877,0.3853573390415736,0.7399268484474125,135.99917763157896,0.0,0.8919643871486187,0.0720237419009208,-26.51249313354492,213,73,0.3427230046948357,3.976525821596244,-0.3,0.0,0.3,0.7,-0.3,0.4104166666666667
you decorated my life,kenny rogers,1980,1980s,93,1,0,0.1681237965822219,0.2106493268694196,0.7826990618024554,172.265625,0.0,0.8476800881326199,0.1015466079115867,-32.62727355957031,161,83,0.515527950310559,4.037267080745342,0.2317460317460317,0.2317460317460317,0.0,0.7682539682539682,0.2317460317460317,0.4853174603174603
tusk,fleetwood mac,1980,1980s,94,1,0,0.2028005123138427,0.0093370710100446,0.7688037981305804,184.5703125,0.0,0.8034176602959633,0.1310548931360244,-39.67320251464844,89,33,0.3707865168539326,3.842696629213483,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.7999999999999999
i wanna be your lover,prince,1980,1980s,95,1,0,0.3228770792484283,0.4544402531215122,0.2140034118256011,117.45383522727272,0.0,0.033556193113327,0.644295871257782,-24.09459114074707,226,89,0.3938053097345133,3.699115044247787,0.0451388888888888,0.0451388888888888,0.0,0.9548611111111112,0.0451388888888888,0.6599206349206349
in america,the charlie daniels band,1980,1980s,96,1,0,0.2380919307470321,0.7669075829642159,0.7764968777941419,117.45383522727272,0.0,0.2591354250907898,0.4939097166061401,-13.15823459625244,295,129,0.4372881355932203,4.305084745762712,0.300735294117647,0.300735294117647,0.0,0.6992647058823529,0.300735294117647,0.6323529411764706
breakdown dead ahead,boz scaggs,1980,1980s,97,1,0,0.235739529132843,0.434229006086077,0.7658915601457869,143.5546875,0.0,0.6923985481262207,0.2050676345825195,-24.801984786987305,240,91,0.3791666666666666,3.7708333333333335,-0.081074481074481,0.0,0.081074481074481,0.918925518925519,-0.081074481074481,0.3525030525030526
ships,barry manilow,1980,1980s,98,1,0,0.1641720384359359,0.2855946677071707,0.6802342947427329,117.45383522727272,0.0,0.5654647052288055,0.2896901965141296,-30.004186630249023,223,86,0.3856502242152466,3.986547085201794,0.0733333333333333,0.0733333333333333,0.0,0.9266666666666666,0.0733333333333333,0.5433333333333333
all night long,joe walsh,1980,1980s,99,1,0,0.2129169255495071,0.5901591164725167,0.7531322697230748,123.046875,0.0,0.6279904395341873,0.2480063736438751,-19.34443092346191,114,59,0.5175438596491229,3.789473684210526,0.0374999999999999,0.0374999999999999,0.0,0.9625,0.0374999999999999,0.3812500000000001
bette davis eyes,kim carnes,1981,1980s,1,1,1,0.2634117901325226,0.4908653259277343,0.7212884263868456,117.45383522727272,0.0,0.0799825489521026,0.6133449673652649,-22.819713592529297,236,83,0.3516949152542373,4.063559322033898,0.2858070500927643,0.2858070500927643,0.0,0.7141929499072357,0.2858070500927643,0.5292207792207793
lady,kenny rogers,1981,1980s,3,1,1,0.1862850189208984,0.1984093802315848,0.0568238520801515,67.99958881578948,0.0,0.8150929920375347,0.1232713386416435,-33.05567169189453,182,90,0.4945054945054945,3.510989010989011,0.345625,0.345625,0.0,0.6543749999999999,0.345625,0.5462499999999999
starting over,john lennon,1981,1980s,4,1,1,0.1762974113225937,0.2746813092912946,0.1570777239118303,107.666015625,0.0,0.8610113710165024,0.0926590859889984,-30.386154174804688,213,87,0.4084507042253521,4.169014084507042,0.3211822660098522,0.3211822660098522,0.0,0.6788177339901478,0.3211822660098522,0.5888341543513957
jessies girl,rick springfield,1981,1980s,5,1,1,0.2660440802574157,0.4596553257533482,0.7402151053292411,129.19921875,0.0,0.0,0.7100192904472351,-23.912063598632812,291,107,0.3676975945017182,3.879725085910653,0.0314102564102564,0.0314102564102564,0.0,0.9685897435897436,0.0314102564102564,0.6762820512820512
celebration,kool & the gang,1981,1980s,6,1,1,0.3465683460235595,0.4423519679478236,0.7235708400181362,123.046875,0.0,0.0,1.0,-24.517681121826172,254,49,0.1929133858267716,4.661417322834645,0.5991935483870965,0.5991935483870965,0.0,0.4008064516129035,0.5991935483870965,0.5531490015360984
i love a rainy night,eddie rabbitt,1981,1980s,8,1,1,0.2982943654060364,0.4203387669154576,0.732351793561663,129.19921875,0.0,0.0,1.0,-25.288143157958984,294,65,0.2210884353741496,3.517006802721089,0.4874285714285715,0.4874285714285715,0.0,0.5125714285714285,0.4874285714285715,0.6011428571428572
9 to 5,dolly parton,1981,1980s,9,1,1,0.3107620775699615,0.4149144308907645,0.6673772027990321,99.38401442307692,0.0,0.0,0.9876134395599364,-25.47799491882324,357,132,0.3697478991596639,3.88515406162465,-0.0027777777777777,0.0,0.0027777777777777,0.9972222222222222,-0.0027777777777777,0.4958333333333333
keep on loving you,reo speedwagon,1981,1980s,10,1,1,0.1624418199062347,0.5309395926339285,0.6621868024553572,86.1328125,0.0,0.0837304890155792,0.6108463406562805,-21.4171142578125,191,73,0.3821989528795811,3.837696335078534,0.3466666666666666,0.3466666666666666,0.0,0.6533333333333333,0.3466666666666666,0.7699999999999998
morning train,sheena easton,1981,1980s,12,1,0,0.251892477273941,0.7604984010968889,0.2872001266479492,123.046875,0.0,0.0949111878871917,0.6033925414085388,-13.382555961608888,271,105,0.3874538745387454,3.867158671586716,-0.0937301587301587,0.0,0.0937301587301587,0.9062698412698412,-0.0937301587301587,0.6696031746031746
being with you,smokey robinson,1981,1980s,13,1,0,0.179420068860054,0.321343503679548,0.166410162789481,107.666015625,0.0,0.0,1.0,-28.75297737121582,327,105,0.3211009174311927,3.7920489296636086,0.2333333333333333,0.2333333333333333,0.0,0.7666666666666667,0.2333333333333333,0.5425925925925926
queen of hearts,juice newton,1981,1980s,14,1,0,0.3278637230396271,0.4803422655378069,0.8366376495361328,172.265625,0.0,0.0791862905025482,0.6138758063316345,-23.18802070617676,308,106,0.3441558441558441,4.26948051948052,-0.0283840388007054,0.0,0.0283840388007054,0.9716159611992944,-0.0283840388007054,0.7250176366843033
rapture,blondie,1981,1980s,15,1,0,0.2498091012239456,0.6592165265764509,0.2339847673688616,107.666015625,0.0,0.0,0.8863568305969238,-16.92742156982422,370,193,0.5216216216216216,4.1,0.1156565656565656,0.1156565656565656,0.0,0.8843434343434343,0.1156565656565656,0.5235930735930736
a woman needs love,ray parker jr. & raydio,1981,1980s,16,1,0,0.2464197725057602,0.4868898664202009,0.6665604509626116,92.28515625,0.0,0.0,1.0,-22.95885467529297,354,146,0.4124293785310734,4.124293785310734,0.2151785714285714,0.2151785714285714,0.0,0.7848214285714286,0.2151785714285714,0.4534060846560845
the tide is high,blondie,1981,1980s,17,1,0,0.3142401576042175,0.6266143253871372,0.7018295615059988,95.703125,0.0,0.0,0.7467132806777954,-18.068498611450195,218,51,0.2339449541284403,3.646788990825688,0.082,0.082,0.0,0.918,0.082,0.4646666666666667
just the two of us,"grover washington, jr.",1981,1980s,18,1,0,0.2772137522697449,0.1404752458844866,0.1046017456054687,95.703125,0.2829842586422095,0.7953827455639839,0.136411502957344,-35.08336639404297,494,86,0.1740890688259109,3.1093117408906883,0.1224206349206349,0.1224206349206349,0.0,0.8775793650793651,0.1224206349206349,0.3898412698412699
slow hand,the pointer sisters,1981,1980s,19,1,0,0.273856371641159,0.4180142538888113,0.6957753080758989,112.34714673913044,0.0,0.6408664733171463,0.2394223511219024,-25.3695011138916,327,105,0.3211009174311927,3.709480122324159,-0.0278985507246376,0.0,0.0278985507246376,0.9721014492753624,-0.0278985507246376,0.6036231884057972
i love you,climax blues band,1981,1980s,20,1,0,0.2207898497581482,0.3642535618373326,0.5793307319667697,63.02400914634146,0.0,0.8510904610157013,0.0992730259895324,-27.25112533569336,209,107,0.5119617224880383,3.789473684210526,0.1246031746031746,0.1246031746031746,0.0,0.8753968253968254,0.1246031746031746,0.3492063492063492
woman,john lennon,1981,1980s,21,1,0,0.2092688828706741,0.5591479710170201,0.8293275015694754,161.4990234375,0.0,0.6371661648154259,0.2418892234563827,-20.429821014404297,167,76,0.4550898203592814,4.269461077844311,0.1720833333333333,0.1720833333333333,0.0,0.8279166666666666,0.1720833333333333,0.4208333333333333
sukiyaki,a taste of honey,1981,1980s,22,1,0,0.1943655163049698,0.4796749114990234,0.7749807412283761,143.5546875,0.0,0.5564924031496048,0.2956717312335968,-23.21137809753418,181,89,0.4917127071823204,3.8784530386740337,0.2029411764705882,0.2029411764705882,0.0,0.7970588235294118,0.2029411764705882,0.5647058823529411
the winner takes it all,abba,1981,1980s,23,1,0,0.1638522148132324,0.3403974805559431,0.6181244989913729,83.35433467741936,0.0,0.907479764893651,0.0616801567375659,-28.086088180541992,283,151,0.5335689045936396,3.964664310954064,-0.1899848828420257,0.0,0.1899848828420257,0.8100151171579744,-0.1899848828420257,0.4654383975812547
medley,stars on 45,1981,1980s,24,1,0,0.2738511860370636,0.7192519324166434,0.7789508329119001,123.046875,0.0,0.0,0.8243933916091919,-14.82618236541748,1237,370,0.2991107518189167,3.791430881164106,0.1638110758750293,0.1638110758750293,0.0,0.8361889241249707,0.1638110758750293,0.5059637068357998
love on the rocks,neil diamond,1981,1980s,26,1,0,0.1732285171747207,0.4398397718157087,0.2362519945417132,129.19921875,0.1582112947735224,0.5872021317481995,0.2751985788345337,-24.605607986450195,224,87,0.3883928571428571,3.8169642857142856,0.1599999999999999,0.1599999999999999,0.0,0.8400000000000001,0.1599999999999999,0.3233333333333333
every woman in the world,air supply,1981,1980s,27,1,0,0.1934465169906616,0.5674606323242187,0.3106330140698857,151.99908088235293,0.0,0.4699286222457886,0.3533809185028076,-20.138877868652344,267,105,0.3932584269662921,4.265917602996255,0.1004550264550264,0.1004550264550264,0.0,0.8995449735449735,0.1004550264550264,0.4756957671957671
the one that you love,air supply,1981,1980s,28,1,0,0.2138170152902603,0.2560189928327288,0.6533452606201172,107.666015625,0.0,0.5877108573913574,0.2748594284057617,-31.039335250854492,318,85,0.2672955974842767,3.6855345911949686,0.294047619047619,0.294047619047619,0.0,0.7059523809523809,0.294047619047619,0.5320684523809522
guilty,barbra streisand & barry gibb,1981,1980s,29,1,0,0.2636784315109253,0.2715619223458426,0.7514532720742105,151.99908088235293,0.0,0.0,1.0,-30.495332717895508,345,89,0.2579710144927536,3.6,0.0356060606060606,0.0356060606060606,0.0,0.9643939393939394,0.0356060606060606,0.7303030303030303
the best of times,styx,1981,1980s,30,1,0,0.178108274936676,0.0,0.5392197646103896,78.30255681818181,0.0,0.0,1.0,-47.32895278930664,224,103,0.4598214285714285,3.9107142857142856,0.3246031746031746,0.3246031746031746,0.0,0.6753968253968254,0.3246031746031746,0.3896825396825396
elvira,the oak ridge boys,1981,1980s,31,1,0,0.225287064909935,0.1910895211356026,0.1733183506556919,123.046875,0.0,0.0,1.0,-33.311866760253906,212,77,0.3632075471698113,4.30188679245283,0.1633680555555555,0.1633680555555555,0.0,0.8366319444444444,0.1633680555555555,0.5680555555555554
take it on the run,reo speedwagon,1981,1980s,32,1,0,0.1920180171728134,0.5743679591587612,0.8120144794367943,151.99908088235293,0.0,0.0,0.9724685549736024,-19.89712142944336,303,94,0.3102310231023102,3.7095709570957096,0.1048611111111111,0.1048611111111111,0.0,0.8951388888888889,0.1048611111111111,0.3909722222222222
woman in love,barbra streisand,1981,1980s,35,1,0,0.1827306598424911,0.4331916264125279,0.142637209211077,86.1328125,0.0,0.0,0.7953181266784668,-24.838293075561523,248,93,0.375,3.4556451612903225,0.2267776976110309,0.2267776976110309,0.0,0.773222302388969,0.2267776976110309,0.4800044091710758
urgent,foreigner,1981,1980s,37,1,0,0.2754534482955932,0.6738109588623047,0.7578775529737597,117.45383522727272,0.0,0.5314784348011017,0.3123477101325989,-16.416616439819336,273,123,0.4505494505494505,3.963369963369963,0.0806608946608946,0.0806608946608946,0.0,0.9193391053391052,0.0806608946608946,0.5423174603174603
passion,rod stewart,1981,1980s,38,1,0,0.2684927880764007,0.3277219499860491,0.6584573364257812,103.359375,0.0,0.0,0.8833919167518616,-28.52973175048828,238,112,0.4705882352941176,4.491596638655462,0.0707251082251082,0.0707251082251082,0.0,0.9292748917748918,0.0707251082251082,0.5328463203463203
lady,commodores,1981,1980s,39,1,0,0.2045866101980209,0.2869715009416853,0.6924947466169085,123.046875,0.0,0.3979092538356781,0.4013938307762146,-29.955997467041016,165,75,0.4545454545454545,3.812121212121212,0.3946969696969697,0.3946969696969697,0.0,0.6053030303030302,0.3946969696969697,0.5333333333333332
crying,don mclean,1981,1980s,40,1,0,0.1967064291238784,0.3230948856898716,0.2436647360665457,143.5546875,0.0,0.3690024614334106,0.4206650257110595,-28.691679000854492,142,78,0.5492957746478874,3.9225352112676055,-0.0272045855379188,0.0,0.0272045855379188,0.9727954144620812,-0.0272045855379188,0.5159171075837742
hearts,marty balin,1981,1980s,41,1,0,0.2440436333417892,0.6102577209472656,0.7571519906180246,123.046875,0.0,0.4126132130622864,0.3915911912918091,-18.640979766845703,189,82,0.4338624338624338,4.015873015873016,0.3648423005565862,0.3648423005565862,0.0,0.6351576994434138,0.3648423005565862,0.4822124304267161
its my turn,diana ross,1981,1980s,42,1,0,0.1902030706405639,0.4904022216796875,0.746364484514509,129.19921875,0.0,0.3959799408912658,0.4026800394058227,-22.835922241210938,316,130,0.4113924050632911,3.636075949367088,0.1433333333333333,0.1433333333333333,0.0,0.8566666666666667,0.1433333333333333,0.6159259259259259
i dont need you,kenny rogers,1981,1980s,44,1,0,0.1948698759078979,0.4578566414969308,0.6087133043332208,67.99958881578948,0.1937848126049001,0.786285787820816,0.1424761414527893,-23.975017547607425,172,57,0.3313953488372093,3.6511627906976742,0.0538461538461538,0.0538461538461538,0.0,0.946153846153846,0.0538461538461538,0.6085470085470086
how bout us,champaign,1981,1980s,45,1,0,0.2330923080444336,0.5189737592424665,0.6290319170270647,71.77734375,0.0,0.6247770190238953,0.2501486539840698,-21.835918426513672,86,59,0.686046511627907,4.3604651162790695,0.1666666666666666,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,0.6666666666666666
hit me with your best shot,pat benatar,1981,1980s,46,1,0,0.2333041876554489,0.7015825816563197,0.7886005565098354,129.19921875,0.0,0.0,0.8106622695922852,-15.444609642028809,195,70,0.358974358974359,3.728205128205128,0.4827013521457966,0.4827013521457966,0.0,0.5172986478542034,0.4827013521457966,0.4371252204585539
time,the alan parsons project,1981,1980s,48,1,0,0.1721675843000412,0.3657425471714565,0.5942286855925925,69.83741554054055,0.0,0.3856998831033706,0.4095334112644195,-27.199010848999023,118,39,0.3305084745762712,4.423728813559322,0.5,0.5,0.0,0.5,0.5,0.6
hungry heart,bruce springsteen,1981,1980s,49,1,0,0.1988521069288253,0.5417009626116072,0.7104816545758929,107.666015625,0.0,0.0,1.0,-21.04046630859375,213,94,0.4413145539906103,4.230046948356808,-0.0527777777777777,0.0,0.0527777777777777,0.9472222222222222,-0.0527777777777777,0.3444444444444444
sweetheart,franke & the knockouts,1981,1980s,50,1,0,0.2550592720508575,0.6620852879115513,0.7089237540108817,95.703125,0.0,0.3439251482486725,0.437383234500885,-16.827014923095703,169,96,0.5680473372781065,4.159763313609467,0.0414799253034547,0.0414799253034547,0.0,0.9585200746965452,0.0414799253034547,0.5862511671335201
somebodys knockin,terri gibbs,1981,1980s,51,1,0,0.2655072212219238,0.5337205614362445,0.1832508087158203,95.703125,0.0,0.4335378408432007,0.3776414394378662,-21.319780349731445,164,73,0.4451219512195122,4.280487804878049,0.0630952380952381,0.0630952380952381,0.0,0.936904761904762,0.0630952380952381,0.3880952380952381
more than i can say,leo sayer,1981,1980s,52,1,0,0.2515932619571686,0.6190901620047433,0.7003247288295201,95.703125,0.0,0.654446117579937,0.2303692549467086,-18.331844329833984,220,54,0.2454545454545454,3.590909090909091,0.4000992063492063,0.4000992063492063,0.0,0.5999007936507936,0.4000992063492063,0.5330357142857143
together,tierra,1981,1980s,53,1,0,0.2331581711769104,0.5450319017682757,0.6650052642822266,86.1328125,0.0,0.8841431885957718,0.0772378742694854,-20.92388343811035,258,115,0.4457364341085271,4.038759689922481,0.3419470680834318,0.3419470680834318,0.0,0.6580529319165682,0.3419470680834318,0.6239718614718615
too much time on my hands,styx,1981,1980s,54,1,0,0.2822524011135101,0.4598237718854632,0.7402487945556641,129.19921875,0.0,0.0,0.791509747505188,-23.90616798400879,316,104,0.3291139240506329,3.664556962025317,0.0919540229885057,0.0919540229885057,0.0,0.9080459770114944,0.0919540229885057,0.3252873563218389
